database_identifier	chemical_formula	smiles	inchi	metabolite_identification	chemical_shift	multiplicity	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	AKI_8_24_01_110722	AKI_8_24_03_110722	AKI_8_24_07_110722	AKI_8_24_09_110722	AKI_8_24_10_110722	AKI_8_24_11_110722	AKI_8_24_12_110722	AKI_8_24_13_110722	AKI_8_24_14_110722	AKI_8_24_16_110722	AKI_8_24_19_110722	AKI_8_24_20_110722	AKI_8_24_21_110722	AKI_8_24_22_110722	AKI_8_24_23_110722	AKI_8_24_24_110722	AKI_8_24_26_110722	AKI_8_24_27_110722	AKI_8_24_30_110722	AKI_8_24_31_110722	AKI_8_24_32_110722	AKI_8_24_33_110722	AKI_8_24_34_110722	AKI_8_24_37_110729	AKI_8_24_39_110729	AKI_8_24_40_110729	AKI_8_24_41_110729	AKI_8_24_42_110729	AKI_8_24_43_110729	AKI_8_24_44_110729	AKI_8_24_50_110729_2	AKI_8_24_51_110729	AKI_8_24_52_110729	AKI_8_24_53_110729	AKI_8_24_55_110729	AKI_8_24_56_110729	AKI_8_24_57_110729	AKI_8_24_58_110729	AKI_8_24_59_110729	AKI_8_24_60_110729	AKI_8_24_61_110729	AKI_8_24_63_110729	AKI_8_24_64_110729	AKI_8_24_66_110729	AKI_8_24_67_110729	AKI_8_24_68_110729	AKI_8_24_69_110729	AKI_8_24_72_110729	AKI_8_24_73_110812	AKI_8_24_77_110812	AKI_8_24_78_110812	AKI_8_24_79_110812	AKI_8_24_81_110812	AKI_8_24_84_110812	AKI_8_24_85_110812	AKI_8_24_86_110812	AKI_8_24_87_110812	AKI_8_24_88_110812	AKI_8_24_91_110812	AKI_8_24_93_110812	AKI_8_24_95_110812	AKI_8_24_096_110812_B	AKI_8_24_97_110812	AKI_8_24_100_110812	AKI_8_24_101_110812	AKI_8_24_102_110812	AKI_8_24_104_110812	AKI_8_24_105_110812	AKI_8_24_107_110812	AKI_8_24_108_110812	AKI_8_24_109_110812	AKI_8_24_110_110812	AKI_8_24_02_110722	AKI_8_24_04_110722	AKI_8_24_05_110722	AKI_8_24_06_110722	AKI_8_24_08_110722	AKI_8_24_15_110722	AKI_8_24_17_110722	AKI_8_24_18_110722	AKI_8_24_28_110722	AKI_8_24_29_110722	AKI_8_24_35_110722	AKI_8_24_36_110722	AKI_8_24_38_110729	AKI_8_24_45_110729	AKI_8_24_46_110729	AKI_8_24_48_110729	AKI_8_24_49_110729	AKI_8_24_62_110729	AKI_8_24_65_110729	AKI_8_24_70_110729	AKI_8_24_71_110729	AKI_8_24_74_110812	AKI_8_24_75_110812	AKI_8_24_76_110812	AKI_8_24_80_110812	AKI_8_24_82_110812	AKI_8_24_89_110812	AKI_8_24_90_110812	AKI_8_24_92_110812	AKI_8_24_94_110812_2	AKI_8_24_98_110812	AKI_8_24_99_110812	AKI_8_24_103_110812	AKI_8_24_106_110812
					1.96		NCBITaxon:xon_9606	Homo sapiens										0.030329673	0.047635716	0.039848397	0.076180591	0.046556764	0.038746411	0.034940532	0.055094567	0.057133148	0.044745506	0.063137229	0.044745506	0.030594946	0.064861277	0.108713966	0.036723504	0.029255357	0.030594946	0.044271371	0.083567653	0.053761876	0.035235244	0.05264977	0.121230412	0.061534752	0.050302207	0.05264977	0.001425716	0.057133148	0.060804866	0.065896368	0.038746411	0.04048781	0.097487299	0.068685085	0.073662583	0.033026973	0.03176595	0.039848397	0.032032548	0.053761876	0.038746411	0.047635716	0.09604241	0.03176595	0.043864677	0.025029296	0.041281465	0.03176595	0.05264977	0.050830936	0.074805024	0.049720889	0.04516514	0.043864677	0.07259107	0.057935697	0.044745506	0.04516514	0.032285823	0.077438662	0.027443349	0.044271371	0.028645424	0.044745506	0.03637488	0.041647644	0.029659261	0.041647644	0.033826186	0.029255357	0.030594946	0.101446714	0.047052453	0.088314778	0.085323411	0.069606213	0.099597293	0.088314778	0.062411446	0.087081878	0.060804866	0.157609717	0.077438662	0.064861277	0.044271371	0.055094567	0.039460581	0.035510481	0.088314778	0.043864677	0.088314778	0.042018641	0.060060129	0.070601172	0.042954266	0.035235244	0.078713421	0.03275585	0.070601172	0.088314778	0.067680464	0.04048781	0.071591883	0.064861277	0.141984292
CHEBI:48669|CHEBI:21553	C8H15NO2|C7H12N2O4	C1CC(CCC1CN)C(=O)O|CC(=O)N[C@@H](CCC(N)=O)C(O)=O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)|InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	tranexamic acid|N-acetyl-L-glutamine	1.95		NCBITaxon:xon_9606	Homo sapiens										0.03637488	0.053761876	0.047635716	0.103384161	0.057133148	0.060060129	0.029447792	0.067680464	0.063137229	0.03637488	0.074805024	0.048205175	0.038746411	0.069606213	0.154470255	0.041281465	0.037039301	0.036066842	0.055094567	0.099597293	0.058710262	0.041647644	0.064861277	0.178360028	0.073662583	0.054395824	0.060060129	2.85E-4	0.076180591	0.071591883	0.094639805	0.044271371	0.036066842	0.129421234	0.077438662	0.094639805	0.040147859	0.042018641	0.048735526	0.039848397	0.071591883	0.046556764	0.056385173	0.121230412	0.036723504	0.057133148	0.034381317	0.04516514	0.037699171	0.063137229	0.060060129	0.101446714	0.061534752	0.057935697	0.049267089	0.09604241	0.077438662	0.065896368	0.055769613	0.039460581	0.081092217	0.041281465	0.052059954	0.032506388	0.050302207	0.053242127	0.05264977	0.03637488	0.051427921	0.046125398	0.037039301	0.033826186	0.131695951	0.050302207	0.0911097	0.092519997	0.077438662	0.117208566	0.101446714	0.068685085	0.050302207	0.066625942	0.21445277	0.082190686	0.068685085	0.053761876	0.067680464	0.041647644	0.039848397	0.101446714	0.049267089	0.112875124	0.05264977	0.081092217	0.077438662	0.048735526	0.03742778	0.119493825	0.033026973	0.097487299	0.117208566	0.070601172	0.049720889	0.085323411	0.077438662	0.188802934
CHEBI:48669|CHEBI:21553	C8H15NO2|C7H12N2O4	C1CC(CCC1CN)C(=O)O|CC(=O)N[C@@H](CCC(N)=O)C(O)=O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)|InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	tranexamic acid|N-acetyl-L-glutamine	1.94		NCBITaxon:xon_9606	Homo sapiens										0.03742778	0.056385173	0.043864677	0.11497945	0.066625942	0.054395824	0.046125398	0.058710262	0.062411446	0.053242127	0.083567653	0.055769613	0.044271371	0.074805024	0.25351715	0.043482913	0.042018641	0.044745506	0.056385173	0.11497945	0.069606213	0.049267089	0.070601172	0.210308408	0.077438662	0.063137229	0.058710262	0.004344064	0.079842676	0.082190686	0.087081878	0.042451808	0.05264977	0.14475884	0.092519997	0.099597293	0.042954266	0.041647644	0.052059954	0.048735526	0.089949238	0.048205175	0.060804866	0.183638817	0.037699171	0.056385173	0.068685085	0.057935697	0.040147859	0.069606213	0.058710262	0.097487299	0.058710262	0.056385173	0.062411446	0.117208566	0.070601172	0.056385173	0.078713421	0.046556764	0.092519997	0.05264977	0.056385173	0.03176595	0.050830936	0.050830936	0.053242127	0.03742778	0.046556764	0.039460581	0.044745506	0.036066842	0.129421234	0.055769613	0.112875124	0.09604241	0.097487299	0.123277995	0.126235722	0.087081878	0.105671207	0.069606213	0.239202319	0.112875124	0.081092217	0.055769613	0.083567653	0.049267089	0.050830936	0.108713966	0.050830936	0.131695951	0.053761876	0.101446714	0.108713966	0.050830936	0.038746411	0.0911097	0.044271371	0.11497945	0.136740173	0.083567653	0.057133148	0.09604241	0.092519997	0.246761708
CHEBI:48669|CHEBI:21553	C8H15NO2|C7H12N2O4	C1CC(CCC1CN)C(=O)O|CC(=O)N[C@@H](CCC(N)=O)C(O)=O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)|InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	tranexamic acid|N-acetyl-L-glutamine	1.93		NCBITaxon:xon_9606	Homo sapiens										0.025692519	0.033532992	0.027443349	0.037039301	0.034105254	0.028645424	0.027443349	0.023862897	0.025193612	0.030594946	0.034634699	0.030329673	0.027847413	0.060060129	0.069606213	0.022912194	0.022461776	0.024032187	0.031540194	0.044745506	0.032285823	0.027649075	0.028431851	0.044745506	0.03637488	0.027649075	0.029447792	8.7E-4	0.038005178	0.035235244	0.037699171	0.024032187	0.032285823	0.051427921	0.047052453	0.04516514	0.023349293	0.021306178	0.029884173	0.025516597	0.032285823	0.029447792	0.033026973	0.050830936	0.026434395	0.029065635	0.034940532	0.029884173	0.026619205	0.033532992	0.033243652	0.041281465	0.028055957	0.030594946	0.034381317	0.038005178	0.034381317	0.028431851	0.031262332	0.024622626	0.041281465	0.029065635	0.032285823	0.018384957	0.026619205	0.034634699	0.029884173	0.022592756	0.025692519	0.022461776	0.025692519	0.023862897	0.066625942	0.021187577	0.055094567	0.033826186	0.044745506	0.055769613	0.048205175	0.044271371	0.052059954	0.035235244	0.07259107	0.049720889	0.044271371	0.025193612	0.038005178	0.028258378	0.024405529	0.042018641	0.026849357	0.04516514	0.022592756	0.033532992	0.036066842	0.024405529	0.01952381	0.033026973	0.020382102	0.039460581	0.034940532	0.029065635	0.028431851	0.042451808	0.034634699	0.057133148
CHEBI:48669|CHEBI:21553	C8H15NO2|C7H12N2O4	C1CC(CCC1CN)C(=O)O|CC(=O)N[C@@H](CCC(N)=O)C(O)=O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)|InChI=1S/C7H12N2O4/c1-4(10)9-5(7(12)13)2-3-6(8)11/h5H,2-3H2,1H3,(H2,8,11)(H,9,10)(H,12,13)/t5-/m0/s1	tranexamic acid|N-acetyl-L-glutamine	1.92		NCBITaxon:xon_9606	Homo sapiens										0.018688765	0.024032187	0.02003025	0.019895009	0.022038225	0.016720877	0.020505392	0.017971868	0.018578568	0.024405529	0.022325036	0.022325036	0.021593395	0.042451808	0.031262332	0.019157465	0.017350506	0.018469919	0.0209138	0.022735785	0.018166372	0.021593395	0.019769446	0.021739873	0.022592756	0.017781495	0.01787592	-5.03E-4	0.021443945	0.021898222	0.019284055	0.014339394	0.022592756	0.027055351	0.022461776	0.023862897	0.021187577	0.014080447	0.018166372	0.018578568	0.018907887	0.01952381	0.024032187	0.030791898	0.022038225	0.018166372	0.033026973	0.021443945	0.022461776	0.020135667	0.020250646	0.0209138	0.018166372	0.018067383	0.026054747	0.02105115	0.022325036	0.020633567	0.019642876	0.016476445	0.017661211	0.023064309	0.021306178	0.014146262	0.01940856	0.027250824	0.022735785	0.016074942	0.017971868	0.016809404	0.017264334	0.018578568	0.027847413	0.017350506	0.024846053	0.018166372	0.025516597	0.021898222	0.024032187	0.024622626	0.024622626	0.018067383	0.029447792	0.026434395	0.022735785	0.016809404	0.021593395	0.017350506	0.017971868	0.022592756	0.01952381	0.020135667	0.016476445	0.017661211	0.017462479	0.015611121	0.015684585	0.021593395	0.013127506	0.020633567	0.018578568	0.016220699	0.020382102	0.023701758	0.019029779	0.028055957
					1.91		NCBITaxon:xon_9606	Homo sapiens										0.016987559	0.01940856	0.017350506	0.015990851	0.018384957	0.016809404	0.017781495	0.018907887	0.016894594	0.018688765	0.016642118	0.017661211	0.018166372	0.019895009	0.024172903	0.016987559	0.014884189	0.016987559	0.016720877	0.018384957	0.014617922	0.019029779	0.016987559	0.017168178	0.018067383	0.015038576	0.016809404	-8.74E-4	0.017264334	0.017350506	0.016809404	0.011788322	0.017462479	0.023211321	0.019642876	0.018166372	0.017971868	0.012049732	0.014827521	0.016144166	0.016553719	0.016720877	0.020250646	0.021306178	0.01952381	0.015263272	0.029659261	0.02003025	0.016642118	0.017561787	0.015611121	0.016074942	0.016380063	0.015346682	0.023211321	0.017350506	0.019895009	0.017781495	0.014957906	0.014401204	0.016809404	0.021898222	0.017781495	0.012546324	0.017264334	0.022735785	0.02003025	0.014401204	0.01511431	0.016074942	0.015523204	0.01706404	0.019284055	0.015435127	0.017561787	0.014339394	0.017462479	0.017661211	0.017350506	0.017462479	0.02003025	0.014541804	0.020382102	0.019769446	0.015523204	0.013303705	0.015845426	0.014884189	0.014957906	0.018688765	0.018469919	0.018907887	0.014957906	0.015038576	0.014026766	0.014541804	0.015435127	0.02003025	0.012546324	0.015920781	0.016553719	0.014276879	0.01787592	0.020250646	0.016553719	0.019769446
					1.9		NCBITaxon:xon_9606	Homo sapiens										0.014080447	0.014470929	0.014401204	0.012235148	0.012678278	0.01281292	0.012352344	0.015611121	0.018067383	0.014617922	0.01395726	0.013056285	0.013303705	0.012176706	0.022592756	0.01395726	0.011193247	0.012049732	0.01337042	0.013810185	0.011433816	0.014276879	0.013742235	0.015523204	0.012872273	0.013618874	0.012284259	-0.00124676	0.01349288	0.014276879	0.014957906	0.010897416	0.014884189	0.017561787	0.015263272	0.01318914	0.01395726	0.010776013	0.011662463	0.013557493	0.012872273	0.011862201	0.014080447	0.015263272	0.013303705	0.011726422	0.018067383	0.01337042	0.011083044	0.01337042	0.011930822	0.014080447	0.015263272	0.012284259	0.015757479	0.013127506	0.015990851	0.01349288	0.012415323	0.011862201	0.015038576	0.014884189	0.013056285	0.011491088	0.012546324	0.01706404	0.015611121	0.011726422	0.01349288	0.015684585	0.011726422	0.01337042	0.014767322	0.021593395	0.012990269	0.012235148	0.014026766	0.014207482	0.014617922	0.014207482	0.01395726	0.012479884	0.016642118	0.014617922	0.012620164	0.011930822	0.012872273	0.011491088	0.012872273	0.013810185	0.014699926	0.014541804	0.01395726	0.011193247	0.011017676	0.011726422	0.012872273	0.016894594	0.011193247	0.013303705	0.014401204	0.01349288	0.013127506	0.014767322	0.01349288	0.015920781
					1.89		NCBITaxon:xon_9606	Homo sapiens										0.013056285	0.01337042	0.011986925	0.011017676	0.012176706	0.012872273	0.010838004	0.013810185	0.014541804	0.013436819	0.012678278	0.01274464	0.011788322	0.011321507	0.021739873	0.014080447	0.011986925	0.011930822	0.013883377	0.012620164	0.011138219	0.014699926	0.014026766	0.015346682	0.013618874	0.012546324	0.011602138	-0.001546187	0.012479884	0.015523204	0.015038576	0.010217047	0.014470929	0.016300633	0.014957906	0.013436819	0.014767322	0.017350506	0.011491088	0.01349288	0.012678278	0.013127506	0.014884189	0.015346682	0.013883377	0.013436819	0.014699926	0.01281292	0.011788322	0.012546324	0.012546324	0.013436819	0.013684017	0.012235148	0.014339394	0.01337042	0.016809404	0.013127506	0.012352344	0.012479884	0.014470929	0.015038576	0.012928997	0.011662463	0.01281292	0.014026766	0.015920781	0.010838004	0.011433816	0.013127506	0.012235148	0.01349288	0.014699926	0.013247522	0.011862201	0.012049732	0.013618874	0.013810185	0.013557493	0.013557493	0.012235148	0.012235148	0.015435127	0.013742235	0.012235148	0.010960906	0.012415323	0.011726422	0.012415323	0.013618874	0.014884189	0.013436819	0.015845426	0.010421046	0.01047987	0.012284259	0.014827521	0.011380066	0.010217047	0.012678278	0.027250824	0.012928997	0.012678278	0.014827521	0.015263272	0.014146262
					1.88		NCBITaxon:xon_9606	Homo sapiens										0.064861277	0.017264334	0.057133148	0.020768149	0.019029779	0.015684585	0.042451808	0.019642876	0.019157465	0.013618874	0.018268471	0.015523204	0.023701758	0.015263272	0.029659261	0.013742235	0.014026766	0.020633567	0.016144166	0.022325036	0.015920781	0.014541804	0.020135667	0.026619205	0.017661211	0.01318914	0.03275585	-3.73E-4	0.026434395	0.021187577	0.01878106	0.025029296	0.026054747	0.023701758	0.018268471	0.022038225	0.01787592	0.014276879	0.014884189	0.018067383	0.020505392	0.016642118	0.018067383	0.022461776	0.013436819	0.016720877	0.035510481	0.017168178	0.01274464	0.017971868	0.017661211	0.023862897	0.017264334	0.015920781	0.014026766	0.018384957	0.020382102	0.015990851	0.018688765	0.013303705	0.039460581	0.052059954	0.015990851	0.011788322	0.015435127	0.119493825	0.017350506	0.056385173	0.014470929	0.058710262	0.014339394	0.014207482	0.02105115	0.01318914	0.015038576	0.015757479	0.019157465	0.0209138	0.021739873	0.017561787	0.016809404	0.016074942	0.026434395	0.022912194	0.016720877	0.015684585	0.015990851	0.014339394	0.014339394	0.01878106	0.017781495	0.024405529	0.024172903	0.022592756	0.015263272	0.015523204	0.020382102	0.018469919	0.009941752	0.018067383	0.029255357	0.015920781	0.014884189	0.020135667	0.021593395	0.027649075
					1.87		NCBITaxon:xon_9606	Homo sapiens										0.088314778	0.04048781	0.043482913	0.083567653	0.126235722	0.055094567	0.039072039	0.057133148	0.053761876	0.029065635	0.062411446	0.037039301	0.057133148	0.024405529	0.148308551	0.03275585	0.04089237	0.094639805	0.041647644	0.088314778	0.052059954	0.033532992	0.09604241	0.205231991	0.054395824	0.042451808	0.043482913	-3.27E-4	0.060804866	0.063948646	0.060804866	0.053761876	0.030134023	0.094639805	0.071591883	0.077438662	0.024405529	0.037039301	0.036066842	0.136740173	0.188802934	0.043864677	0.04089237	0.103384161	0.025365984	0.057935697	0.165560927	0.065896368	0.023862897	0.053242127	0.044271371	0.077438662	0.046125398	0.041647644	0.039072039	0.068685085	0.052059954	0.04048781	0.126235722	0.031262332	0.123277995	0.239202319	0.038395697	0.01952381	0.033026973	0.035235244	0.036723504	0.032285823	0.037039301	0.11497945	0.057935697	0.020505392	0.089949238	0.03637488	0.07259107	0.074805024	0.064861277	0.0911097	0.121230412	0.077438662	0.089949238	0.054395824	0.165560927	0.078713421	0.061534752	0.043864677	0.054395824	0.035235244	0.033532992	0.074805024	0.039848397	0.218268717	0.049267089	0.131695951	0.071591883	0.09604241	0.123277995	0.060804866	0.020633567	0.067680464	0.157609717	0.052059954	0.039848397	0.067680464	0.07259107	0.161108414
					1.86		NCBITaxon:xon_9606	Homo sapiens										0.023701758	0.033826186	0.03275585	0.062411446	0.035235244	0.03577902	0.033243652	0.050302207	0.049720889	0.03577902	0.051427921	0.028258378	0.022161327	0.021187577	0.101446714	0.030594946	0.023485682	0.026849357	0.036066842	0.076180591	0.044745506	0.028055957	0.046125398	0.131695951	0.045630731	0.04516514	0.040147859	0.00108534	0.052059954	0.054395824	0.059266181	0.033243652	0.034381317	0.082190686	0.061534752	0.061534752	0.022735785	0.030791898	0.033532992	0.030329673	0.049267089	0.033243652	0.03742778	0.065896368	0.021593395	0.03742778	0.021306178	0.031262332	0.022735785	0.047052453	0.042451808	0.069606213	0.045630731	0.037699171	0.037699171	0.064861277	0.047635716	0.039460581	0.039072039	0.027250824	0.079842676	0.018688765	0.034381317	0.018688765	0.030791898	0.028852974	0.029659261	0.025516597	0.034105254	0.033026973	0.024405529	0.021306178	0.082190686	0.04516514	0.087081878	0.060060129	0.054395824	0.088314778	0.076180591	0.056385173	0.083567653	0.056385173	0.148308551	0.067680464	0.057935697	0.037039301	0.042954266	0.036723504	0.030329673	0.07259107	0.041281465	0.078713421	0.046125398	0.051427921	0.062411446	0.036066842	0.032032548	0.059266181	0.032032548	0.053761876	0.07259107	0.071591883	0.032285823	0.060060129	0.060804866	0.119493825
					1.85		NCBITaxon:xon_9606	Homo sapiens										0.029447792	0.048735526	0.034381317	0.082190686	0.045630731	0.046125398	0.026054747	0.059266181	0.057935697	0.03176595	0.063948646	0.039460581	0.028258378	0.025365984	0.165560927	0.035510481	0.029447792	0.034634699	0.046125398	0.087081878	0.054395824	0.03577902	0.057935697	0.139705644	0.055769613	0.048205175	0.044271371	8.86E-5	0.056385173	0.064861277	0.066625942	0.028852974	0.03176595	0.09604241	0.063948646	0.082190686	0.025193612	0.043482913	0.039072039	0.034940532	0.067680464	0.043482913	0.045630731	0.094639805	0.030134023	0.042451808	0.025855278	0.045630731	0.026434395	0.057133148	0.049267089	0.083567653	0.050302207	0.047052453	0.052059954	0.073662583	0.055769613	0.043864677	0.049720889	0.03577902	0.064861277	0.022592756	0.04048781	0.02105115	0.038746411	0.030791898	0.042451808	0.029447792	0.039460581	0.034634699	0.029659261	0.025692519	0.09604241	0.039848397	0.076180591	0.066625942	0.068685085	0.094639805	0.079842676	0.057935697	0.050830936	0.058710262	0.17410359	0.079842676	0.063948646	0.044745506	0.056385173	0.042954266	0.038746411	0.082190686	0.042018641	0.105671207	0.048205175	0.074805024	0.073662583	0.039848397	0.03637488	0.065896368	0.029255357	0.069606213	0.094639805	0.054395824	0.042018641	0.074805024	0.074805024	0.165560927
CHEBI:48669	C8H15NO2	C1CC(CCC1CN)C(=O)O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)	tranexamic acid	1.84		NCBITaxon:xon_9606	Homo sapiens										0.028645424	0.037039301	0.035235244	0.070601172	0.039460581	0.048205175	0.03637488	0.053242127	0.05264977	0.04516514	0.055769613	0.034105254	0.031262332	0.027055351	0.134186209	0.033826186	0.028258378	0.033026973	0.045630731	0.082190686	0.049720889	0.032506388	0.053242127	0.194813722	0.050302207	0.058710262	0.044745506	0.002386054	0.063137229	0.060060129	0.068685085	0.038395697	0.039072039	0.092519997	0.070601172	0.078713421	0.022912194	0.040147859	0.036723504	0.034381317	0.060804866	0.039848397	0.043864677	0.074805024	0.027649075	0.04516514	0.025365984	0.037039301	0.027847413	0.051427921	0.048205175	0.076180591	0.050830936	0.04048781	0.048735526	0.077438662	0.055094567	0.042954266	0.044271371	0.031013605	0.083567653	0.025855278	0.037039301	0.020505392	0.035235244	0.030594946	0.035510481	0.027443349	0.033532992	0.03637488	0.028645424	0.024032187	0.105671207	0.050830936	0.099597293	0.068685085	0.063137229	0.097487299	0.085323411	0.064861277	0.092519997	0.059266181	0.178360028	0.073662583	0.063137229	0.04089237	0.050302207	0.044271371	0.034940532	0.0911097	0.038746411	0.094639805	0.053242127	0.088314778	0.074805024	0.041647644	0.039460581	0.061534752	0.04048781	0.063948646	0.101446714	0.073662583	0.042451808	0.073662583	0.067680464	0.139705644
CHEBI:48669	C8H15NO2	C1CC(CCC1CN)C(=O)O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)	tranexamic acid	1.83		NCBITaxon:xon_9606	Homo sapiens										0.017264334	0.019284055	0.015523204	0.019029779	0.01940856	0.019769446	0.025029296	0.023064309	0.023349293	0.021898222	0.018907887	0.015990851	0.015523204	0.017971868	0.032285823	0.019029779	0.016642118	0.018166372	0.021593395	0.020505392	0.018268471	0.022912194	0.0209138	0.031540194	0.021739873	0.020135667	0.017781495	-2.07E-4	0.023064309	0.023064309	0.02105115	0.019157465	0.022038225	0.023862897	0.020768149	0.024172903	0.020135667	0.018578568	0.018907887	0.021898222	0.024846053	0.02003025	0.023211321	0.036723504	0.018067383	0.017462479	0.017971868	0.020505392	0.019769446	0.018469919	0.023211321	0.025692519	0.022325036	0.015757479	0.01878106	0.021443945	0.021443945	0.018469919	0.018469919	0.016809404	0.04089237	0.020505392	0.016987559	0.012872273	0.017971868	0.015990851	0.019769446	0.014827521	0.015990851	0.018384957	0.019769446	0.018384957	0.022735785	0.022461776	0.033026973	0.027055351	0.023701758	0.024405529	0.0209138	0.018578568	0.041647644	0.019284055	0.027443349	0.023862897	0.022325036	0.015346682	0.018469919	0.022461776	0.01940856	0.022912194	0.019769446	0.02003025	0.023349293	0.02003025	0.018166372	0.017661211	0.019769446	0.020382102	0.016553719	0.018166372	0.023064309	0.029884173	0.015990851	0.024846053	0.027847413	0.027847413
CHEBI:48669	C8H15NO2	C1CC(CCC1CN)C(=O)O	InChI=1S/C8H15NO2/c9-5-6-1-3-7(4-2-6)8(10)11/h6-7H,1-5,9H2,(H,10,11)	tranexamic acid	1.82		NCBITaxon:xon_9606	Homo sapiens										0.01349288	0.01395726	0.009509757	0.014541804	0.012620164	0.014767322	0.01337042	0.016894594	0.017168178	0.016220699	0.012415323	0.013247522	0.011548074	0.027250824	0.030134023	0.013684017	0.011930822	0.015263272	0.015038576	0.01349288	0.011491088	0.018578568	0.012620164	0.016987559	0.013436819	0.013684017	0.010421046	-0.001051544	0.014699926	0.015178133	0.012479884	0.011193247	0.016987559	0.014080447	0.01337042	0.014026766	0.026849357	0.014207482	0.013684017	0.014617922	0.01337042	0.015346682	0.01706404	0.019769446	0.014146262	0.012352344	0.012678278	0.015038576	0.015435127	0.012928997	0.017781495	0.016809404	0.015523204	0.011548074	0.013810185	0.01318914	0.015920781	0.014339394	0.012235148	0.013810185	0.014401204	0.014827521	0.012546324	0.011321507	0.012620164	0.010838004	0.015435127	0.011193247	0.010084728	0.013303705	0.015178133	0.015346682	0.013247522	0.015990851	0.014207482	0.014207482	0.018384957	0.013127506	0.011662463	0.013247522	0.014767322	0.012115432	0.01337042	0.016220699	0.013303705	0.010217047	0.014146262	0.016300633	0.014541804	0.015435127	0.015346682	0.013810185	0.015523204	0.01318914	0.015178133	0.011662463	0.015990851	0.011986925	0.011788322	0.010960906	0.014026766	0.01787592	0.012352344	0.018469919	0.01706404	0.015038576
